Label,EmailText,EmailText_uk
ham,ÃÂÃÂ got wat to buy tell us then ÃÂ_ no need to come in again.,"Якщо у вас є що купити, скажіть нам, і тоді вам не потрібно буде заходити знову."
ham,When you are big..| God will bring success.,Коли ти станеш великим... Бог принесе успіх.
spam,UÃ¢ÂÂ°ÃÂÃÂªve Bin Awarded ÃÂ¥ÃÂ£50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min ÃÂ¥ÃÂ£50-ÃÂ¥ÃÂ£500. OptOut 08718727870,"Уве Бін отримав 50 фунтів на 4 миттєві гри на гроші. Зателефонуйте за номером 08715203028, щоб подати заявку. КОЖЕН 9-й гравець виграє від 50 до 500 гривень. Відмовитися від участі 08718727870"
ham,"Ã¢ÂÂ°ÃÂ_ we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon \""
ham""","Ми залишимося тут ще на тиждень, повернемося в наступну середу. Як ми зіграли в регбі на цих вихідних? Привіт вам і вам, до скорого.
""шинка"""
ham,Not from this campus. Are you in the library?,Не з цього кампусу. Ти в бібліотеці?
ham,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow","У заяві під присягою сказано: ""E Twiggs St, секція g, зал суду"", ""ЧАС"", ""РАНОК"". Я перевірю ще раз і напишу тобі завтра"
ham,How will I creep on you now? ;_;,Як я тепер до тебе підкрадуся?
ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,"Розкажіть друзям, що ви плануєте робити на День святого Валентина за адресою: &lt;URL&gt;"
ham,If I get there before you after your ten billion calls and texts so help me god,"Якщо я дістануся туди раніше за вас після ваших десяти мільярдів дзвінків і смс, хай допоможе мені Бог"
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,"Чистота дружби між двома людьми полягає не в тому, щоб посміхатися після прочитання пересланого повідомлення, а в тому, щоб посміхатися, просто побачивши ім'я. Доброго вечора."
ham,I've told him that i've returned it. That should i re order it.,"Я сказав йому, що повернув її. Це якщо я знову його замовлю."
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..","Покоївка - вбивця, бо чоловіка було вбито першого січня... У зв'язку з державним святом всі державні установи закриті, в тому числі пошта..."
ham,Depends on where u going lor.,"Залежить від того, куди ти йдеш."
ham,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,"І посміхнися мені прямо зараз, коли підеш, і світ здивується, чому ти посміхаєшся, подумає, що ти божевільний, і буде триматиметься від тебе подалі... *посміхається*"
spam,FreeMsg>FAV XMAS TONES!Reply REAL,FreeMsg>УЛЮБЛЕНІ РІЗДВЯНІ ТОНІ! Відповісти РЕАЛЬНО
ham,Lil fever:) now fine:),Трохи лихоманило:) зараз все добре:)
ham,I think it's all still in my car,"Я думаю, що все це все ще в моїй машині."
ham,Can a not?,"А можна ""ні""?"
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,Тільки в грудні! Ваш мобільний телефон 11 місяців і більше? Ви маєте право безкоштовно оновити його до найновішої моделі з кольоровою камерою! Телефонуйте до компанії Mobile Update Co БЕЗКОШТОВНО на 08002986906
ham,Yes princess! I want to catch you with my big strong hands...,"Так, принцесо! Я хочу зловити тебе своїми великими сильними руками..."
ham,Oh yeah I forgot. U can only take 2 out shopping at once.,"А, так, я забула. Ти можеш взяти з собою тільки двох за раз."
ham,Mm so you asked me not to call radio,То ти просив мене не дзвонити на радіо.
ham,Thinkin about someone is all good. No drugs for that,Думати про когось - це добре. Від цього немає ліків.
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...","Скажи це повільно. БОЖЕ, Я ЛЮБЛЮ ТЕБЕ, Я ПОТРІБЕН ТИ, ОЧИСТИ МОЄ СЕРЦЕ СВОЄЮ КРОВ'Ю. Надішліть це Десятьом особливим людям, щоб завтра сталося диво, зробіть це, будь ласка, будь ласка, зробіть це..."
